model,shots,book,answer,ground_truth_stem
llama3.2:1b,10,978-0-471-47602-3,True,True
llama3.2:1b,10,978-0-471-47602-3,This book: True,True
mistral:7b,0,978-0-471-47602-3,True,True
mistral:7b,0,978-0-471-47602-3,True,True
mistral:7b,0,978-0-471-47602-3,True,True
mistral:7b,0,978-0-471-47602-3,True,True
mistral:7b,0,978-0-471-47602-3,True,True
mistral:7b,1,978-0-471-47602-3,True,True
mistral:7b,1,978-0-471-47602-3,True,True
mistral:7b,1,978-0-471-47602-3,True,True
mistral:7b,1,978-0-471-47602-3,True,True
mistral:7b,1,978-0-471-47602-3,True,True
mistral:7b,5,978-0-471-47602-3,True,True
mistral:7b,5,978-0-471-47602-3,True,True
mistral:7b,5,978-0-471-47602-3,True,True
mistral:7b,5,978-0-471-47602-3,True,True
mistral:7b,5,978-0-471-47602-3,True,True
mistral:7b,10,978-0-471-47602-3,True,True
mistral:7b,10,978-0-471-47602-3,True,True
mistral:7b,10,978-0-471-47602-3,True,True
mistral:7b,10,978-0-471-47602-3,True,True
mistral:7b,10,978-0-471-47602-3,True,True
gemma3:12b,0,978-0-471-47602-3,True,True
gemma3:12b,0,978-0-471-47602-3,True,True
gemma3:12b,0,978-0-471-47602-3,True,True
gemma3:12b,0,978-0-471-47602-3,True,True
gemma3:12b,0,978-0-471-47602-3,True,True
gemma3:12b,1,978-0-471-47602-3,True,True
gemma3:12b,1,978-0-471-47602-3,True,True
gemma3:12b,1,978-0-471-47602-3,True,True
gemma3:12b,1,978-0-471-47602-3,True,True
gemma3:12b,1,978-0-471-47602-3,True,True
gemma3:12b,5,978-0-471-47602-3,True,True
gemma3:12b,5,978-0-471-47602-3,True,True
gemma3:12b,5,978-0-471-47602-3,True,True
gemma3:12b,5,978-0-471-47602-3,True,True
gemma3:12b,5,978-0-471-47602-3,True,True
gemma3:12b,10,978-0-471-47602-3,True,True
gemma3:12b,10,978-0-471-47602-3,True,True
gemma3:12b,10,978-0-471-47602-3,True,True
gemma3:12b,10,978-0-471-47602-3,True,True
gemma3:12b,10,978-0-471-47602-3,True,True
gpt-oss:20b,0,978-0-471-47602-3,true,True
gpt-oss:20b,0,978-0-471-47602-3,true,True
gpt-oss:20b,0,978-0-471-47602-3,true,True
gpt-oss:20b,0,978-0-471-47602-3,true,True
gpt-oss:20b,0,978-0-471-47602-3,true,True
gpt-oss:20b,1,978-0-471-47602-3,true,True
gpt-oss:20b,1,978-0-471-47602-3,true,True
gpt-oss:20b,1,978-0-471-47602-3,true,True
gpt-oss:20b,1,978-0-471-47602-3,true,True
gpt-oss:20b,1,978-0-471-47602-3,true,True
gpt-oss:20b,5,978-0-471-47602-3,true,True
gpt-oss:20b,5,978-0-471-47602-3,true,True
gpt-oss:20b,5,978-0-471-47602-3,true,True
gpt-oss:20b,5,978-0-471-47602-3,true,True
gpt-oss:20b,5,978-0-471-47602-3,true,True
gpt-oss:20b,10,978-0-471-47602-3,True,True
gpt-oss:20b,10,978-0-471-47602-3,true,True
gpt-oss:20b,10,978-0-471-47602-3,true,True
gpt-oss:20b,10,978-0-471-47602-3,True,True
gpt-oss:20b,10,978-0-471-47602-3,True,True
llama3.2:1b,0,Luna's Yum Yum Dim Sum,False,True
llama3.2:1b,0,Luna's Yum Yum Dim Sum,False,True
llama3.2:1b,0,Luna's Yum Yum Dim Sum,False.,True
llama3.2:1b,0,Luna's Yum Yum Dim Sum,True,True
llama3.2:1b,0,Luna's Yum Yum Dim Sum,True,True
llama3.2:1b,1,Luna's Yum Yum Dim Sum,False,True
llama3.2:1b,1,Luna's Yum Yum Dim Sum,True,True
llama3.2:1b,1,Luna's Yum Yum Dim Sum,False,True
llama3.2:1b,1,Luna's Yum Yum Dim Sum,False,True
llama3.2:1b,1,Luna's Yum Yum Dim Sum,False,True
llama3.2:1b,5,Luna's Yum Yum Dim Sum,"Here are the classifications:

1. True
2. False
3. False
4. True
5. False",True
llama3.2:1b,5,Luna's Yum Yum Dim Sum,"True
Luna's Yum Yum Dim Sum",True
llama3.2:1b,5,Luna's Yum Yum Dim Sum,False,True
llama3.2:1b,5,Luna's Yum Yum Dim Sum,True,True
llama3.2:1b,5,Luna's Yum Yum Dim Sum,"True
False
True
True",True
llama3.2:1b,10,Luna's Yum Yum Dim Sum,"Here are the classifications:

1. True
2. False
3. True
4. False
5. True
6. False",True
llama3.2:1b,10,Luna's Yum Yum Dim Sum,False,True
llama3.2:1b,10,Luna's Yum Yum Dim Sum,True.,True
llama3.2:1b,10,Luna's Yum Yum Dim Sum,True,True
llama3.2:1b,10,Luna's Yum Yum Dim Sum,False.,True
mistral:7b,0,Luna's Yum Yum Dim Sum,True,True
mistral:7b,0,Luna's Yum Yum Dim Sum,True,True
mistral:7b,0,Luna's Yum Yum Dim Sum,True,True
mistral:7b,0,Luna's Yum Yum Dim Sum,True,True
mistral:7b,0,Luna's Yum Yum Dim Sum,True,True
mistral:7b,1,Luna's Yum Yum Dim Sum,True,True
mistral:7b,1,Luna's Yum Yum Dim Sum,True,True
mistral:7b,1,Luna's Yum Yum Dim Sum,True,True
mistral:7b,1,Luna's Yum Yum Dim Sum,True,True
mistral:7b,1,Luna's Yum Yum Dim Sum,True,True
mistral:7b,5,Luna's Yum Yum Dim Sum,True,True
mistral:7b,5,Luna's Yum Yum Dim Sum,True,True
mistral:7b,5,Luna's Yum Yum Dim Sum,True,True
mistral:7b,5,Luna's Yum Yum Dim Sum,True,True
mistral:7b,5,Luna's Yum Yum Dim Sum,True,True
mistral:7b,10,Luna's Yum Yum Dim Sum,True,True
mistral:7b,10,Luna's Yum Yum Dim Sum,True,True
mistral:7b,10,Luna's Yum Yum Dim Sum,True,True
mistral:7b,10,Luna's Yum Yum Dim Sum,True,True
mistral:7b,10,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,0,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,0,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,0,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,0,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,0,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,1,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,1,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,1,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,1,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,1,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,5,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,5,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,5,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,5,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,5,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,10,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,10,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,10,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,10,Luna's Yum Yum Dim Sum,True,True
gemma3:12b,10,Luna's Yum Yum Dim Sum,True,True
gpt-oss:20b,0,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,0,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,0,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,0,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,0,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,1,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,1,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,1,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,1,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,1,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,5,Luna's Yum Yum Dim Sum,True,True
gpt-oss:20b,5,Luna's Yum Yum Dim Sum,True,True
gpt-oss:20b,5,Luna's Yum Yum Dim Sum,True,True
gpt-oss:20b,5,Luna's Yum Yum Dim Sum,True,True
gpt-oss:20b,5,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,10,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,10,Luna's Yum Yum Dim Sum,True,True
gpt-oss:20b,10,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,10,Luna's Yum Yum Dim Sum,true,True
gpt-oss:20b,10,Luna's Yum Yum Dim Sum,true,True
llama3.2:1b,0,"Lucky, Lucky Day (Full House: Michelle, #4)","False. The title ""Lucky, Lucky Day (Full House: Michelle, #4)"" suggests a lighthearted and humorous tone, which is not indicative of a STEM book.",False
llama3.2:1b,0,"Lucky, Lucky Day (Full House: Michelle, #4)","False. This book does not fall under the STEM category. It's a children's story about winning money but doesn't focus on science, technology, engineering, and mathematics.",False
llama3.2:1b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,0,"Lucky, Lucky Day (Full House: Michelle, #4)","False. The book is not STEM because it deals primarily with a minor character (Michelle) winning money and having problems with lending and owing other people money, which are common themes in children's fiction but do not align with the typical content of a STEM textbook or article.",False
llama3.2:1b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",True,False
llama3.2:1b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False.,False
llama3.2:1b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False.,False
llama3.2:1b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",True,False
llama3.2:1b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",True,False
llama3.2:1b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False.,False
llama3.2:1b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False.,False
llama3.2:1b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
mistral:7b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gemma3:12b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gpt-oss:20b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,0,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,1,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gpt-oss:20b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gpt-oss:20b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gpt-oss:20b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,5,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gpt-oss:20b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gpt-oss:20b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",false,False
gpt-oss:20b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gpt-oss:20b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
gpt-oss:20b,10,"Lucky, Lucky Day (Full House: Michelle, #4)",False,False
llama3.2:1b,0,"Upstream, Downstream: Exploring Watershed Connections",False,True
llama3.2:1b,0,"Upstream, Downstream: Exploring Watershed Connections",False,True
llama3.2:1b,0,"Upstream, Downstream: Exploring Watershed Connections",False,True
llama3.2:1b,0,"Upstream, Downstream: Exploring Watershed Connections",False.,True
llama3.2:1b,0,"Upstream, Downstream: Exploring Watershed Connections",True.,True
llama3.2:1b,1,"Upstream, Downstream: Exploring Watershed Connections",False.,True
llama3.2:1b,1,"Upstream, Downstream: Exploring Watershed Connections",False,True
llama3.2:1b,1,"Upstream, Downstream: Exploring Watershed Connections",False,True
llama3.2:1b,1,"Upstream, Downstream: Exploring Watershed Connections",False.,True
llama3.2:1b,1,"Upstream, Downstream: Exploring Watershed Connections",False,True
llama3.2:1b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
llama3.2:1b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
llama3.2:1b,5,"Upstream, Downstream: Exploring Watershed Connections","Here are my classifications:

1. True
2. False
3. False
4. True",True
llama3.2:1b,5,"Upstream, Downstream: Exploring Watershed Connections",False.,True
llama3.2:1b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
llama3.2:1b,10,"Upstream, Downstream: Exploring Watershed Connections",False,True
llama3.2:1b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
llama3.2:1b,10,"Upstream, Downstream: Exploring Watershed Connections",False,True
llama3.2:1b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
llama3.2:1b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
mistral:7b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,0,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,1,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
gemma3:12b,10,"Upstream, Downstream: Exploring Watershed Connections",True,True
gpt-oss:20b,0,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,0,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,0,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,0,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,0,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,1,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,1,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,1,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,1,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,1,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,5,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,5,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
gpt-oss:20b,5,"Upstream, Downstream: Exploring Watershed Connections",True,True
gpt-oss:20b,5,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,10,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,10,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,10,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,10,"Upstream, Downstream: Exploring Watershed Connections",true,True
gpt-oss:20b,10,"Upstream, Downstream: Exploring Watershed Connections",true,True
llama3.2:1b,0,978-1-111-64582-3,False,True
llama3.2:1b,0,978-1-111-64582-3,False,True
llama3.2:1b,0,978-1-111-64582-3,False,True
llama3.2:1b,0,978-1-111-64582-3,False,True
llama3.2:1b,0,978-1-111-64582-3,False.,True
llama3.2:1b,1,978-1-111-64582-3,False,True
llama3.2:1b,1,978-1-111-64582-3,False,True
llama3.2:1b,1,978-1-111-64582-3,False,True
llama3.2:1b,1,978-1-111-64582-3,False,True
llama3.2:1b,1,978-1-111-64582-3,False,True
llama3.2:1b,5,978-1-111-64582-3,True,True
llama3.2:1b,5,978-1-111-64582-3,True,True
llama3.2:1b,5,978-1-111-64582-3,True,True
llama3.2:1b,5,978-1-111-64582-3,"False. The book summary does not specifically mention science, technology, engineering, and mathematics (STEM) concepts.",True
llama3.2:1b,5,978-1-111-64582-3,True,True
llama3.2:1b,10,978-1-111-64582-3,True,True
llama3.2:1b,10,978-1-111-64582-3,True,True
llama3.2:1b,10,978-1-111-64582-3,False,True
llama3.2:1b,10,978-1-111-64582-3,True,True
llama3.2:1b,10,978-1-111-64582-3,True,True
mistral:7b,0,978-1-111-64582-3,True,True
mistral:7b,0,978-1-111-64582-3,True,True
mistral:7b,0,978-1-111-64582-3,True,True
mistral:7b,0,978-1-111-64582-3,True,True
mistral:7b,0,978-1-111-64582-3,True,True
mistral:7b,1,978-1-111-64582-3,True,True
mistral:7b,1,978-1-111-64582-3,True,True
mistral:7b,1,978-1-111-64582-3,True,True
mistral:7b,1,978-1-111-64582-3,True,True
mistral:7b,1,978-1-111-64582-3,True,True
mistral:7b,5,978-1-111-64582-3,True,True
mistral:7b,5,978-1-111-64582-3,True,True
mistral:7b,5,978-1-111-64582-3,True,True
mistral:7b,5,978-1-111-64582-3,True,True
mistral:7b,5,978-1-111-64582-3,True,True
mistral:7b,10,978-1-111-64582-3,True,True
mistral:7b,10,978-1-111-64582-3,True,True
mistral:7b,10,978-1-111-64582-3,True,True
mistral:7b,10,978-1-111-64582-3,True,True
mistral:7b,10,978-1-111-64582-3,True,True
gemma3:12b,0,978-1-111-64582-3,True,True
gemma3:12b,0,978-1-111-64582-3,True,True
gemma3:12b,0,978-1-111-64582-3,True,True
gemma3:12b,0,978-1-111-64582-3,True,True
gemma3:12b,0,978-1-111-64582-3,True,True
gemma3:12b,1,978-1-111-64582-3,True,True
gemma3:12b,1,978-1-111-64582-3,True,True
gemma3:12b,1,978-1-111-64582-3,True,True
gemma3:12b,1,978-1-111-64582-3,True,True
gemma3:12b,1,978-1-111-64582-3,True,True
gemma3:12b,5,978-1-111-64582-3,True,True
gemma3:12b,5,978-1-111-64582-3,True,True
gemma3:12b,5,978-1-111-64582-3,True,True
gemma3:12b,5,978-1-111-64582-3,True,True
gemma3:12b,5,978-1-111-64582-3,True,True
gemma3:12b,10,978-1-111-64582-3,True,True
gemma3:12b,10,978-1-111-64582-3,True,True
gemma3:12b,10,978-1-111-64582-3,True,True
gemma3:12b,10,978-1-111-64582-3,True,True
gemma3:12b,10,978-1-111-64582-3,True,True
gpt-oss:20b,0,978-1-111-64582-3,true,True
gpt-oss:20b,0,978-1-111-64582-3,true,True
gpt-oss:20b,0,978-1-111-64582-3,true,True
gpt-oss:20b,0,978-1-111-64582-3,true,True
gpt-oss:20b,0,978-1-111-64582-3,true,True
gpt-oss:20b,1,978-1-111-64582-3,true,True
gpt-oss:20b,1,978-1-111-64582-3,true,True
gpt-oss:20b,1,978-1-111-64582-3,true,True
gpt-oss:20b,1,978-1-111-64582-3,true,True
gpt-oss:20b,1,978-1-111-64582-3,true,True
gpt-oss:20b,5,978-1-111-64582-3,true,True
gpt-oss:20b,5,978-1-111-64582-3,True,True
gpt-oss:20b,5,978-1-111-64582-3,true,True
gpt-oss:20b,5,978-1-111-64582-3,true,True
gpt-oss:20b,5,978-1-111-64582-3,true,True
gpt-oss:20b,10,978-1-111-64582-3,true,True
gpt-oss:20b,10,978-1-111-64582-3,true,True
gpt-oss:20b,10,978-1-111-64582-3,True,True
gpt-oss:20b,10,978-1-111-64582-3,true,True
gpt-oss:20b,10,978-1-111-64582-3,true,True
llama3.2:1b,0,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,0,"Field of Dishonor (Honor Harrington, #4)",False,False
llama3.2:1b,0,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,0,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,0,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,1,"Field of Dishonor (Honor Harrington, #4)",True.,False
llama3.2:1b,1,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,1,"Field of Dishonor (Honor Harrington, #4)",True,False
llama3.2:1b,1,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,1,"Field of Dishonor (Honor Harrington, #4)",True.,False
llama3.2:1b,5,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,5,"Field of Dishonor (Honor Harrington, #4)",True.,False
llama3.2:1b,5,"Field of Dishonor (Honor Harrington, #4)",True.,False
llama3.2:1b,5,"Field of Dishonor (Honor Harrington, #4)","Here are my classifications:

1. True
2. False
3. True
4. False",False
llama3.2:1b,5,"Field of Dishonor (Honor Harrington, #4)",True.,False
llama3.2:1b,10,"Field of Dishonor (Honor Harrington, #4)",True,False
llama3.2:1b,10,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,10,"Field of Dishonor (Honor Harrington, #4)",True.,False
llama3.2:1b,10,"Field of Dishonor (Honor Harrington, #4)",False.,False
llama3.2:1b,10,"Field of Dishonor (Honor Harrington, #4)",True,False
