model,shots,book,answer,ground_truth_stem
mistral:7b,0,"Field of Dishonor (Honor Harrington, #4)","False, the book ""Field of Dishonor (Honor Harrington, #4)"" falls under the category of Science Fiction rather than a STEM (Science, Technology, Engineering, Mathematics) book. Although it does incorporate elements of technology and scientific concepts in its fictional universe, it primarily focuses on political, military, and interpersonal relationships, not solely on STEM subjects.",False
mistral:7b,0,"Field of Dishonor (Honor Harrington, #4)","False. This book, ""Field of Dishonor (Honor Harrington, #4)"" is not categorized as a STEM book, as it primarily falls under the genre of science fiction and military fiction, rather than Science, Technology, Engineering, or Mathematics.",False
mistral:7b,0,"Field of Dishonor (Honor Harrington, #4)","False, this book is not a STEM (Science, Technology, Engineering, Mathematics) book. It falls under the genre of Science Fiction.",False
mistral:7b,0,"Field of Dishonor (Honor Harrington, #4)","False. The book ""Field of Dishonor (Honor Harrington, #4)"" does not fall under the category of Science, Technology, Engineering, or Mathematics (STEM). It is a work of science fiction and focuses on military, political, and interpersonal dynamics rather than STEM subjects.",False
mistral:7b,0,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
mistral:7b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,0,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,0,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,0,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,0,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,0,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,1,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
gemma3:12b,10,"Field of Dishonor (Honor Harrington, #4)",False,False
gpt-oss:20b,0,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,0,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,0,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,0,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,0,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,1,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,1,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,1,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,1,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,1,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,5,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,5,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,5,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,5,"Field of Dishonor (Honor Harrington, #4)",False,False
gpt-oss:20b,5,"Field of Dishonor (Honor Harrington, #4)",false,False
gpt-oss:20b,10,"Field of Dishonor (Honor Harrington, #4)",true,False
gpt-oss:20b,10,"Field of Dishonor (Honor Harrington, #4)",true,False
gpt-oss:20b,10,"Field of Dishonor (Honor Harrington, #4)",true,False
gpt-oss:20b,10,"Field of Dishonor (Honor Harrington, #4)",true,False
gpt-oss:20b,10,"Field of Dishonor (Honor Harrington, #4)",true,False
llama3.2:1b,0,Action!: How Movies Began,False.,True
llama3.2:1b,0,Action!: How Movies Began,False.,True
llama3.2:1b,0,Action!: How Movies Began,False.,True
llama3.2:1b,0,Action!: How Movies Began,False.,True
llama3.2:1b,0,Action!: How Movies Began,False.,True
llama3.2:1b,1,Action!: How Movies Began,False,True
llama3.2:1b,1,Action!: How Movies Began,True.,True
llama3.2:1b,1,Action!: How Movies Began,False.,True
llama3.2:1b,1,Action!: How Movies Began,True.,True
llama3.2:1b,1,Action!: How Movies Began,True,True
llama3.2:1b,5,Action!: How Movies Began,True,True
llama3.2:1b,5,Action!: How Movies Began,True.,True
llama3.2:1b,5,Action!: How Movies Began,False,True
llama3.2:1b,5,Action!: How Movies Began,"Yes, the answer to that question is False.",True
llama3.2:1b,5,Action!: How Movies Began,"True, False.",True
llama3.2:1b,10,Action!: How Movies Began,False.,True
llama3.2:1b,10,Action!: How Movies Began,True.,True
llama3.2:1b,10,Action!: How Movies Began,False.,True
llama3.2:1b,10,Action!: How Movies Began,True,True
llama3.2:1b,10,Action!: How Movies Began,True.,True
mistral:7b,0,Action!: How Movies Began,"False, ""Action!: How Movies Began"" is not a STEM book. It falls under Humanities or Arts category instead.",True
mistral:7b,0,Action!: How Movies Began,False,True
mistral:7b,0,Action!: How Movies Began,"False, ""Action!: How Movies Began"" is not a STEM (Science, Technology, Engineering, Mathematics) book.",True
mistral:7b,0,Action!: How Movies Began,"False, ""Action!: How Movies Began"" is not a STEM (Science, Technology, Engineering, Mathematics) book. It's about film history and the origins of movies, not a subject typically associated with those fields.",True
mistral:7b,0,Action!: How Movies Began,False,True
mistral:7b,1,Action!: How Movies Began,False,True
mistral:7b,1,Action!: How Movies Began,False,True
mistral:7b,1,Action!: How Movies Began,False,True
mistral:7b,1,Action!: How Movies Began,False,True
mistral:7b,1,Action!: How Movies Began,False,True
mistral:7b,5,Action!: How Movies Began,False,True
mistral:7b,5,Action!: How Movies Began,False,True
mistral:7b,5,Action!: How Movies Began,False,True
mistral:7b,5,Action!: How Movies Began,False,True
mistral:7b,5,Action!: How Movies Began,False,True
mistral:7b,10,Action!: How Movies Began,"True (It can be considered Arts, but it does discuss scientific and technical aspects of early filmmaking, hence a bit of overlap with STEM)",True
mistral:7b,10,Action!: How Movies Began,"True (as it pertains to the subject of technology in the film industry, which falls under the broad category of Science and Technology, hence STEM)",True
mistral:7b,10,Action!: How Movies Began,True (Arts related to Science of filmmaking and technology),True
mistral:7b,10,Action!: How Movies Began,"True (it's not strictly a Science, Technology, Engineering, or Mathematics (STEM) subject, but it does touch on some aspects of technology and engineering related to film production).",True
mistral:7b,10,Action!: How Movies Began,"True (it pertains to a technology, filmmaking, albeit not directly science, technology, engineering, or math)",True
gemma3:12b,0,Action!: How Movies Began,False,True
gemma3:12b,0,Action!: How Movies Began,False,True
gemma3:12b,0,Action!: How Movies Began,False,True
gemma3:12b,0,Action!: How Movies Began,False,True
gemma3:12b,0,Action!: How Movies Began,False,True
gemma3:12b,1,Action!: How Movies Began,False,True
gemma3:12b,1,Action!: How Movies Began,False,True
gemma3:12b,1,Action!: How Movies Began,False,True
gemma3:12b,1,Action!: How Movies Began,False,True
gemma3:12b,1,Action!: How Movies Began,False,True
gemma3:12b,5,Action!: How Movies Began,False,True
gemma3:12b,5,Action!: How Movies Began,False,True
gemma3:12b,5,Action!: How Movies Began,False,True
gemma3:12b,5,Action!: How Movies Began,False,True
gemma3:12b,5,Action!: How Movies Began,False,True
gemma3:12b,10,Action!: How Movies Began,False,True
gemma3:12b,10,Action!: How Movies Began,False,True
gemma3:12b,10,Action!: How Movies Began,False,True
gemma3:12b,10,Action!: How Movies Began,False,True
gemma3:12b,10,Action!: How Movies Began,False,True
gpt-oss:20b,0,Action!: How Movies Began,false,True
gpt-oss:20b,0,Action!: How Movies Began,false,True
gpt-oss:20b,0,Action!: How Movies Began,false,True
gpt-oss:20b,0,Action!: How Movies Began,false,True
gpt-oss:20b,0,Action!: How Movies Began,false,True
gpt-oss:20b,1,Action!: How Movies Began,false,True
gpt-oss:20b,1,Action!: How Movies Began,false,True
gpt-oss:20b,1,Action!: How Movies Began,false,True
gpt-oss:20b,1,Action!: How Movies Began,false,True
gpt-oss:20b,1,Action!: How Movies Began,false,True
gpt-oss:20b,5,Action!: How Movies Began,false,True
gpt-oss:20b,5,Action!: How Movies Began,false,True
gpt-oss:20b,5,Action!: How Movies Began,false,True
gpt-oss:20b,5,Action!: How Movies Began,false,True
gpt-oss:20b,5,Action!: How Movies Began,true,True
gpt-oss:20b,10,Action!: How Movies Began,false,True
gpt-oss:20b,10,Action!: How Movies Began,false,True
gpt-oss:20b,10,Action!: How Movies Began,false,True
gpt-oss:20b,10,Action!: How Movies Began,false,True
gpt-oss:20b,10,Action!: How Movies Began,false,True
llama3.2:1b,0,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,0,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,0,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,0,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,0,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,1,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,1,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,1,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,1,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,1,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,5,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,5,Everyday Magic: Spells & Rituals for Modern Living,True.,False
llama3.2:1b,5,Everyday Magic: Spells & Rituals for Modern Living,True.,False
llama3.2:1b,5,Everyday Magic: Spells & Rituals for Modern Living,True.,False
llama3.2:1b,5,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,10,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,10,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,10,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,10,Everyday Magic: Spells & Rituals for Modern Living,False.,False
llama3.2:1b,10,Everyday Magic: Spells & Rituals for Modern Living,True,False
mistral:7b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
mistral:7b,10,Everyday Magic: Spells & Rituals for Modern Living,"True is false for this book ""Everyday Magic: Spells & Rituals for Modern Living"". It does not fall under the category of Science, Technology, Engineering, or Mathematics (STEM).",False
gemma3:12b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,0,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,1,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
gemma3:12b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
gpt-oss:20b,0,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,0,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,0,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,0,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,0,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,1,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,1,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,1,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,1,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,1,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,5,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
gpt-oss:20b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
gpt-oss:20b,5,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,5,Everyday Magic: Spells & Rituals for Modern Living,False,False
gpt-oss:20b,10,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,10,Everyday Magic: Spells & Rituals for Modern Living,false,False
gpt-oss:20b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
gpt-oss:20b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
gpt-oss:20b,10,Everyday Magic: Spells & Rituals for Modern Living,False,False
llama3.2:1b,0,9781337094153,False,True
llama3.2:1b,0,9781337094153,False,True
llama3.2:1b,0,9781337094153,False,True
llama3.2:1b,0,9781337094153,False,True
llama3.2:1b,0,9781337094153,False.,True
llama3.2:1b,1,9781337094153,True,True
llama3.2:1b,1,9781337094153,False,True
llama3.2:1b,1,9781337094153,True,True
llama3.2:1b,1,9781337094153,True,True
llama3.2:1b,1,9781337094153,True,True
llama3.2:1b,5,9781337094153,True,True
llama3.2:1b,5,9781337094153,True,True
llama3.2:1b,5,9781337094153,False,True
llama3.2:1b,5,9781337094153,True,True
llama3.2:1b,5,9781337094153,True,True
llama3.2:1b,10,9781337094153,True.,True
llama3.2:1b,10,9781337094153,True,True
llama3.2:1b,10,9781337094153,Answer: True,True
llama3.2:1b,10,9781337094153,False.,True
llama3.2:1b,10,9781337094153,False,True
mistral:7b,0,9781337094153,True,True
mistral:7b,0,9781337094153,True,True
mistral:7b,0,9781337094153,True,True
mistral:7b,0,9781337094153,True (STEM-related),True
mistral:7b,0,9781337094153,True,True
mistral:7b,1,9781337094153,True,True
mistral:7b,1,9781337094153,True,True
mistral:7b,1,9781337094153,True,True
mistral:7b,1,9781337094153,True,True
mistral:7b,1,9781337094153,True,True
mistral:7b,5,9781337094153,True,True
mistral:7b,5,9781337094153,True,True
mistral:7b,5,9781337094153,True,True
mistral:7b,5,9781337094153,True,True
mistral:7b,5,9781337094153,True,True
mistral:7b,10,9781337094153,True,True
mistral:7b,10,9781337094153,True,True
mistral:7b,10,9781337094153,True,True
mistral:7b,10,9781337094153,True,True
mistral:7b,10,9781337094153,True,True
gemma3:12b,0,9781337094153,True,True
gemma3:12b,0,9781337094153,True,True
gemma3:12b,0,9781337094153,True,True
gemma3:12b,0,9781337094153,True,True
gemma3:12b,0,9781337094153,True,True
gemma3:12b,1,9781337094153,True,True
gemma3:12b,1,9781337094153,True,True
gemma3:12b,1,9781337094153,True,True
gemma3:12b,1,9781337094153,True,True
gemma3:12b,1,9781337094153,True,True
gemma3:12b,5,9781337094153,True,True
gemma3:12b,5,9781337094153,True,True
gemma3:12b,5,9781337094153,True,True
gemma3:12b,5,9781337094153,True,True
gemma3:12b,5,9781337094153,True,True
gemma3:12b,10,9781337094153,True,True
gemma3:12b,10,9781337094153,True,True
gemma3:12b,10,9781337094153,True,True
gemma3:12b,10,9781337094153,True,True
gemma3:12b,10,9781337094153,True,True
gpt-oss:20b,0,9781337094153,true,True
gpt-oss:20b,0,9781337094153,true,True
gpt-oss:20b,0,9781337094153,true,True
gpt-oss:20b,0,9781337094153,true,True
gpt-oss:20b,0,9781337094153,true,True
gpt-oss:20b,1,9781337094153,true,True
gpt-oss:20b,1,9781337094153,true,True
gpt-oss:20b,1,9781337094153,true,True
gpt-oss:20b,1,9781337094153,true,True
gpt-oss:20b,1,9781337094153,true,True
gpt-oss:20b,5,9781337094153,true,True
gpt-oss:20b,5,9781337094153,true,True
gpt-oss:20b,5,9781337094153,true,True
gpt-oss:20b,5,9781337094153,true,True
gpt-oss:20b,5,9781337094153,true,True
gpt-oss:20b,10,9781337094153,true,True
gpt-oss:20b,10,9781337094153,true,True
gpt-oss:20b,10,9781337094153,true,True
gpt-oss:20b,10,9781337094153,true,True
gpt-oss:20b,10,9781337094153,True,True
llama3.2:1b,0,Glasses: Eureka! The Biography of an Idea,True,True
llama3.2:1b,0,Glasses: Eureka! The Biography of an Idea,True.,True
llama3.2:1b,0,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,0,Glasses: Eureka! The Biography of an Idea,False.,True
llama3.2:1b,0,Glasses: Eureka! The Biography of an Idea,True,True
llama3.2:1b,1,Glasses: Eureka! The Biography of an Idea,False.,True
llama3.2:1b,1,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,1,Glasses: Eureka! The Biography of an Idea,True,True
llama3.2:1b,1,Glasses: Eureka! The Biography of an Idea,True,True
llama3.2:1b,1,Glasses: Eureka! The Biography of an Idea,True,True
llama3.2:1b,5,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,5,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,5,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,5,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,5,Glasses: Eureka! The Biography of an Idea,False.,True
llama3.2:1b,10,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,10,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,10,Glasses: Eureka! The Biography of an Idea,False,True
llama3.2:1b,10,Glasses: Eureka! The Biography of an Idea,True,True
llama3.2:1b,10,Glasses: Eureka! The Biography of an Idea,False,True
mistral:7b,0,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,0,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,0,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,0,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,0,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,1,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,1,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,1,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,1,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,1,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,5,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,5,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,5,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,5,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,5,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,10,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,10,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,10,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,10,Glasses: Eureka! The Biography of an Idea,True,True
mistral:7b,10,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,0,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,0,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,0,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,0,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,0,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,1,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,1,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,1,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,1,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,1,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,5,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,5,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,5,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,5,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,5,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,10,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,10,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,10,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,10,Glasses: Eureka! The Biography of an Idea,True,True
gemma3:12b,10,Glasses: Eureka! The Biography of an Idea,True,True
gpt-oss:20b,0,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,0,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,0,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,0,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,0,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,1,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,1,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,1,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,1,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,1,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,5,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,5,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,5,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,5,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,5,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,10,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,10,Glasses: Eureka! The Biography of an Idea,True,True
gpt-oss:20b,10,Glasses: Eureka! The Biography of an Idea,true,True
gpt-oss:20b,10,Glasses: Eureka! The Biography of an Idea,True,True
gpt-oss:20b,10,Glasses: Eureka! The Biography of an Idea,true,True
